duplicate_group,file,group_size,recommendation
92,dashboard/.next/server/app/[lang]/dashboard/scientific-log/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/dashboard/timeline/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/discoveries/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/interactive/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/learn/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/mathematics/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/physics/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/quantum/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/[lang]/satellite/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/_global-error/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
92,dashboard/.next/server/app/_not-found/page/server-reference-manifest.json,24,choose canonical owner; archive/delete duplicate only after approval
93,dashboard/.next/dev/static/chunks/node_modules_next_dist_build_polyfills_polyfill-nomodule.js,2,choose canonical owner; archive/delete duplicate only after approval
93,dashboard/.next/static/chunks/03~yq9q893hmn.js,2,choose canonical owner; archive/delete duplicate only after approval
94,dashboard/.next/dev/static/development/_buildManifest.js,2,choose canonical owner; archive/delete duplicate only after approval
94,dashboard/.next/static/9G6HKhtgaLiX8VTlQZa9O/_buildManifest.js,2,choose canonical owner; archive/delete duplicate only after approval
95,dashboard/.next/dev/static/development/_clientMiddlewareManifest.js,2,choose canonical owner; archive/delete duplicate only after approval
95,dashboard/.next/static/9G6HKhtgaLiX8VTlQZa9O/_clientMiddlewareManifest.js,2,choose canonical owner; archive/delete duplicate only after approval
96,dashboard/.next/dev/static/media/1bffadaabf893a1e-s.16ipb6fqu393i.woff2,2,choose canonical owner; archive/delete duplicate only after approval
96,dashboard/.next/static/media/1bffadaabf893a1e-s.16ipb6fqu393i.woff2,2,choose canonical owner; archive/delete duplicate only after approval
97,dashboard/.next/dev/static/media/2bbe8d2671613f1f-s.067x_6k0k23tk.woff2,2,choose canonical owner; archive/delete duplicate only after approval
97,dashboard/.next/static/media/2bbe8d2671613f1f-s.067x_6k0k23tk.woff2,2,choose canonical owner; archive/delete duplicate only after approval
98,dashboard/.next/dev/static/media/2c55a0e60120577a-s.0bjc5tiuqdqro.woff2,2,choose canonical owner; archive/delete duplicate only after approval
98,dashboard/.next/static/media/2c55a0e60120577a-s.0bjc5tiuqdqro.woff2,2,choose canonical owner; archive/delete duplicate only after approval
99,dashboard/.next/dev/static/media/5476f68d60460930-s.0wxq9webf.ew4.woff2,2,choose canonical owner; archive/delete duplicate only after approval
99,dashboard/.next/static/media/5476f68d60460930-s.0wxq9webf.ew4.woff2,2,choose canonical owner; archive/delete duplicate only after approval
100,dashboard/.next/dev/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2,2,choose canonical owner; archive/delete duplicate only after approval
100,dashboard/.next/static/media/83afe278b6a6bb3c-s.p.0q-301v4kxxnr.woff2,2,choose canonical owner; archive/delete duplicate only after approval
101,dashboard/.next/dev/static/media/9c72aa0f40e4eef8-s.0m6w47a4e5dy9.woff2,2,choose canonical owner; archive/delete duplicate only after approval
101,dashboard/.next/static/media/9c72aa0f40e4eef8-s.0m6w47a4e5dy9.woff2,2,choose canonical owner; archive/delete duplicate only after approval
102,dashboard/.next/dev/static/media/ad66f9afd8947f86-s.11u06r12fd6v_.woff2,2,choose canonical owner; archive/delete duplicate only after approval
102,dashboard/.next/static/media/ad66f9afd8947f86-s.11u06r12fd6v_.woff2,2,choose canonical owner; archive/delete duplicate only after approval
103,dashboard/.next/dev/static/media/favicon.0x3dzn~oxb6tn.ico,5,choose canonical owner; archive/delete duplicate only after approval
103,dashboard/.next/server/app/favicon.ico.body,5,choose canonical owner; archive/delete duplicate only after approval
103,dashboard/.next/static/media/favicon.0x3dzn~oxb6tn.ico,5,choose canonical owner; archive/delete duplicate only after approval
103,dashboard/src/app/favicon.ico,5,choose canonical owner; archive/delete duplicate only after approval
103,satelite/dashboard/src/app/favicon.ico,5,choose canonical owner; archive/delete duplicate only after approval
104,dashboard/.next/dev/static/media/KaTeX_AMS-Regular.0b~8ki5y928w2.woff,2,choose canonical owner; archive/delete duplicate only after approval
104,dashboard/.next/static/media/KaTeX_AMS-Regular.0b~8ki5y928w2.woff,2,choose canonical owner; archive/delete duplicate only after approval
105,dashboard/.next/dev/static/media/KaTeX_AMS-Regular.0p1vbqd84i2~o.woff2,2,choose canonical owner; archive/delete duplicate only after approval
105,dashboard/.next/static/media/KaTeX_AMS-Regular.0p1vbqd84i2~o.woff2,2,choose canonical owner; archive/delete duplicate only after approval
106,dashboard/.next/dev/static/media/KaTeX_AMS-Regular.173t6ktr7uf-w.ttf,2,choose canonical owner; archive/delete duplicate only after approval
106,dashboard/.next/static/media/KaTeX_AMS-Regular.173t6ktr7uf-w.ttf,2,choose canonical owner; archive/delete duplicate only after approval
107,dashboard/.next/dev/static/media/KaTeX_Caligraphic-Bold.01-pzluls4zgb.woff2,2,choose canonical owner; archive/delete duplicate only after approval
107,dashboard/.next/static/media/KaTeX_Caligraphic-Bold.01-pzluls4zgb.woff2,2,choose canonical owner; archive/delete duplicate only after approval
108,dashboard/.next/dev/static/media/KaTeX_Caligraphic-Bold.0x2v1lwn~880f.woff,2,choose canonical owner; archive/delete duplicate only after approval
108,dashboard/.next/static/media/KaTeX_Caligraphic-Bold.0x2v1lwn~880f.woff,2,choose canonical owner; archive/delete duplicate only after approval
109,dashboard/.next/dev/static/media/KaTeX_Caligraphic-Bold.16zv5fax0h0ka.ttf,2,choose canonical owner; archive/delete duplicate only after approval
109,dashboard/.next/static/media/KaTeX_Caligraphic-Bold.16zv5fax0h0ka.ttf,2,choose canonical owner; archive/delete duplicate only after approval
110,dashboard/.next/dev/static/media/KaTeX_Caligraphic-Regular.02i3z7wig438t.ttf,2,choose canonical owner; archive/delete duplicate only after approval
110,dashboard/.next/static/media/KaTeX_Caligraphic-Regular.02i3z7wig438t.ttf,2,choose canonical owner; archive/delete duplicate only after approval
111,dashboard/.next/dev/static/media/KaTeX_Caligraphic-Regular.0rysu1t-ncjq8.woff2,2,choose canonical owner; archive/delete duplicate only after approval
111,dashboard/.next/static/media/KaTeX_Caligraphic-Regular.0rysu1t-ncjq8.woff2,2,choose canonical owner; archive/delete duplicate only after approval
112,dashboard/.next/dev/static/media/KaTeX_Caligraphic-Regular.10927swgekwun.woff,2,choose canonical owner; archive/delete duplicate only after approval
112,dashboard/.next/static/media/KaTeX_Caligraphic-Regular.10927swgekwun.woff,2,choose canonical owner; archive/delete duplicate only after approval
113,dashboard/.next/dev/static/media/KaTeX_Fraktur-Bold.0e-16u10iuyyf.woff,2,choose canonical owner; archive/delete duplicate only after approval
113,dashboard/.next/static/media/KaTeX_Fraktur-Bold.0e-16u10iuyyf.woff,2,choose canonical owner; archive/delete duplicate only after approval
114,dashboard/.next/dev/static/media/KaTeX_Fraktur-Bold.0et27v~3~4uhe.ttf,2,choose canonical owner; archive/delete duplicate only after approval
114,dashboard/.next/static/media/KaTeX_Fraktur-Bold.0et27v~3~4uhe.ttf,2,choose canonical owner; archive/delete duplicate only after approval
115,dashboard/.next/dev/static/media/KaTeX_Fraktur-Bold.0w23i72~hprpq.woff2,2,choose canonical owner; archive/delete duplicate only after approval
115,dashboard/.next/static/media/KaTeX_Fraktur-Bold.0w23i72~hprpq.woff2,2,choose canonical owner; archive/delete duplicate only after approval
116,dashboard/.next/dev/static/media/KaTeX_Fraktur-Regular.0b.riegzdfue2.woff,2,choose canonical owner; archive/delete duplicate only after approval
116,dashboard/.next/static/media/KaTeX_Fraktur-Regular.0b.riegzdfue2.woff,2,choose canonical owner; archive/delete duplicate only after approval
117,dashboard/.next/dev/static/media/KaTeX_Fraktur-Regular.0rekyoa-52fj_.woff2,2,choose canonical owner; archive/delete duplicate only after approval
117,dashboard/.next/static/media/KaTeX_Fraktur-Regular.0rekyoa-52fj_.woff2,2,choose canonical owner; archive/delete duplicate only after approval
118,dashboard/.next/dev/static/media/KaTeX_Fraktur-Regular.0vjwa15znhk~4.ttf,2,choose canonical owner; archive/delete duplicate only after approval
118,dashboard/.next/static/media/KaTeX_Fraktur-Regular.0vjwa15znhk~4.ttf,2,choose canonical owner; archive/delete duplicate only after approval
119,dashboard/.next/dev/static/media/KaTeX_Main-Bold.09i7~607shf-h.ttf,2,choose canonical owner; archive/delete duplicate only after approval
119,dashboard/.next/static/media/KaTeX_Main-Bold.09i7~607shf-h.ttf,2,choose canonical owner; archive/delete duplicate only after approval
120,dashboard/.next/dev/static/media/KaTeX_Main-Bold.09lmynrorhcbw.woff,2,choose canonical owner; archive/delete duplicate only after approval
120,dashboard/.next/static/media/KaTeX_Main-Bold.09lmynrorhcbw.woff,2,choose canonical owner; archive/delete duplicate only after approval
121,dashboard/.next/dev/static/media/KaTeX_Main-Bold.16pfc63_du6mx.woff2,2,choose canonical owner; archive/delete duplicate only after approval
121,dashboard/.next/static/media/KaTeX_Main-Bold.16pfc63_du6mx.woff2,2,choose canonical owner; archive/delete duplicate only after approval
122,dashboard/.next/dev/static/media/KaTeX_Main-BoldItalic.0cp37g7x1q8h6.woff,2,choose canonical owner; archive/delete duplicate only after approval
122,dashboard/.next/static/media/KaTeX_Main-BoldItalic.0cp37g7x1q8h6.woff,2,choose canonical owner; archive/delete duplicate only after approval
123,dashboard/.next/dev/static/media/KaTeX_Main-BoldItalic.0d54rk08rx11s.woff2,2,choose canonical owner; archive/delete duplicate only after approval
123,dashboard/.next/static/media/KaTeX_Main-BoldItalic.0d54rk08rx11s.woff2,2,choose canonical owner; archive/delete duplicate only after approval
124,dashboard/.next/dev/static/media/KaTeX_Main-BoldItalic.15j6k~hix2t_0.ttf,2,choose canonical owner; archive/delete duplicate only after approval
124,dashboard/.next/static/media/KaTeX_Main-BoldItalic.15j6k~hix2t_0.ttf,2,choose canonical owner; archive/delete duplicate only after approval
125,dashboard/.next/dev/static/media/KaTeX_Main-Italic.0382gqciexmbu.woff,2,choose canonical owner; archive/delete duplicate only after approval
125,dashboard/.next/static/media/KaTeX_Main-Italic.0382gqciexmbu.woff,2,choose canonical owner; archive/delete duplicate only after approval
126,dashboard/.next/dev/static/media/KaTeX_Main-Italic.06o5nq0_91v60.woff2,2,choose canonical owner; archive/delete duplicate only after approval
126,dashboard/.next/static/media/KaTeX_Main-Italic.06o5nq0_91v60.woff2,2,choose canonical owner; archive/delete duplicate only after approval
127,dashboard/.next/dev/static/media/KaTeX_Main-Italic.0su4i6mm18-wo.ttf,2,choose canonical owner; archive/delete duplicate only after approval
