file,owner_subsystem,type,bytes,reason,recommendation
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000007.meta,dashboard,.meta,1773,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000008.meta,dashboard,.meta,1773,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000009.sst,dashboard,.sst,26820572,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000010.sst,dashboard,.sst,22497700,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000011.sst,dashboard,.sst,20072076,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000012.sst,dashboard,.sst,21622459,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000013.sst,dashboard,.sst,14666616,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000014.sst,dashboard,.sst,52,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000015.sst,dashboard,.sst,2901789,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000016.meta,dashboard,.meta,674,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000017.meta,dashboard,.meta,299617,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000018.meta,dashboard,.meta,299834,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/00000019.meta,dashboard,.meta,299617,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/CURRENT,dashboard,none,4,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/cache/turbopack/ee6e79b1/LOG,dashboard,none,2307,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page.js,dashboard,.js,3427,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page.js.map,dashboard,.map,53,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page_client-reference-manifest.js,dashboard,.js,24759,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page/app-paths-manifest.json,dashboard,.json,62,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page/build-manifest.json,dashboard,.json,903,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page/next-font-manifest.json,dashboard,.json,213,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page/react-loadable-manifest.json,dashboard,.json,2,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/app/[lang]/satellite/page/server-reference-manifest.json,dashboard,.json,30,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_09w7yel._.js,dashboard,.js,12770,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_09w7yel._.js.map,dashboard,.map,12336,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_0elhrjp._.js,dashboard,.js,124416,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_0elhrjp._.js.map,dashboard,.map,171725,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_0uq1~sk._.js,dashboard,.js,805356,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_0uq1~sk._.js.map,dashboard,.map,1374652,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_0_kga3_._.js,dashboard,.js,321806,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_0_kga3_._.js.map,dashboard,.map,392639,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_framer-motion_dist_es_0zo-5a2._.js,dashboard,.js,225327,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_framer-motion_dist_es_0zo-5a2._.js.map,dashboard,.map,215070,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_motion-dom_dist_es_07wn477._.js,dashboard,.js,603038,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_motion-dom_dist_es_07wn477._.js.map,dashboard,.map,681042,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_09_q75t._.js,dashboard,.js,642669,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_09_q75t._.js.map,dashboard,.map,978895,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_0yh1sr3._.js,dashboard,.js,979460,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_0yh1sr3._.js.map,dashboard,.map,1214260,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_0inhx6q._.js,dashboard,.js,6330,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_0inhx6q._.js.map,dashboard,.map,4956,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_builtin_forbidden_0ghu-f7.js,dashboard,.js,1644,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_builtin_forbidden_0ghu-f7.js.map,dashboard,.map,766,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_builtin_global-error_0lgvd_..js,dashboard,.js,2696,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_builtin_global-error_0lgvd_..js.map,dashboard,.map,4237,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_builtin_unauthorized_0cjv-23.js,dashboard,.js,1672,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_client_components_builtin_unauthorized_0cjv-23.js.map,dashboard,.map,785,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_compiled_07ho8ku._.js,dashboard,.js,258176,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_compiled_07ho8ku._.js.map,dashboard,.map,431152,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_esm_0gybpgt._.js,dashboard,.js,1002120,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_esm_0gybpgt._.js.map,dashboard,.map,1270086,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_server_route-modules_app-page_0f6k0sl._.js,dashboard,.js,2782,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_next_dist_server_route-modules_app-page_0f6k0sl._.js.map,dashboard,.map,4869,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_0tlc6yv._.js,dashboard,.js,297779,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_0tlc6yv._.js.map,dashboard,.map,279790,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_cartesian_034y2kl._.js,dashboard,.js,209427,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_cartesian_034y2kl._.js.map,dashboard,.map,197439,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_component_00bzutr._.js,dashboard,.js,146974,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_component_00bzutr._.js.map,dashboard,.map,144530,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_state_0qnno4n._.js,dashboard,.js,430695,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_state_0qnno4n._.js.map,dashboard,.map,375671,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_util_0.-x9yf._.js,dashboard,.js,182164,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_util_0.-x9yf._.js.map,dashboard,.map,249848,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_tailwind-merge_dist_bundle-mjs_mjs_01.58mi._.js,dashboard,.js,153150,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/node_modules_tailwind-merge_dist_bundle-mjs_mjs_01.58mi._.js.map,dashboard,.map,209755,generated extension or report pattern,"keep if cited, otherwise archive by domain"
dashboard/.next/dev/server/chunks/ssr/src_0e6bx6~._.js,dashboard,.js,156678,generated extension or report pattern,"keep if cited, otherwise archive by domain"
