path,sources,disposition,rationale
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_0tlc6yv._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_cartesian_034y2kl._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_cartesian_034y2kl._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_component_00bzutr._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_component_00bzutr._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_state_0qnno4n._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_state_0qnno4n._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_util_0.-x9yf._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_recharts_es6_util_0.-x9yf._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_tailwind-merge_dist_bundle-mjs_mjs_01.58mi._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/node_modules_tailwind-merge_dist_bundle-mjs_mjs_01.58mi._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/src_0e6bx6~._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/src_0e6bx6~._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/src_0k50kpq._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/chunks/ssr/src_0k50kpq._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/interception-route-rewrite-manifest.js,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/middleware-build-manifest.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/middleware-manifest.json,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/next-font-manifest.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/next-font-manifest.json,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/pages-manifest.json,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/server-reference-manifest.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/server/server-reference-manifest.json,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/_0p44nws._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/_0rqeker._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[next]_internal_font_google_inter_c15e96cb_module_css_0w3-wzy._.single.css,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[next]_internal_font_google_inter_c15e96cb_module_css_0w3-wzy._.single.css.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[root-of-the-server]__0bt.fam._.css,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[root-of-the-server]__0bt.fam._.css.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[turbopack]_browser_dev_hmr-client_hmr-client_ts_0yjw1oe._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[turbopack]_browser_dev_hmr-client_hmr-client_ts_0yjw1oe._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[turbopack]_browser_dev_hmr-client_hmr-client_ts_10mygs7._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[turbopack]_browser_dev_hmr-client_hmr-client_ts_10z625~._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/[turbopack]_browser_dev_hmr-client_hmr-client_ts_10z625~._.js.map,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_@swc_helpers_cjs_0-4ujiy._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_@swc_helpers_cjs_0-4ujiy._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_042r824._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_042r824._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_13rrv~w._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_13rrv~w._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_katex_dist_katex_min_css_0w3-wzy._.single.css,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_katex_dist_katex_min_css_0w3-wzy._.single.css.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_0tt2wve._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_0tt2wve._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_115brz8._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_115brz8._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_build_polyfills_polyfill-nomodule.js,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_build_polyfills_polyfill-nomodule.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_client_0fhqo1d._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_client_0fhqo1d._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_client_components_builtin_global-error_0r.3k2f.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_0rpq4pf._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_0rpq4pf._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_next-devtools_index_0553esy.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_next-devtools_index_0553esy.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_058-ah~._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_react-dom_058-ah~._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_0p3wegg._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_next_dist_compiled_react-server-dom-turbopack_0p3wegg._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_recharts_es6_0.yy-if._.js,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
dashboard/.next/dev/static/chunks/node_modules_recharts_es6_0.yy-if._.js.map,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
